"s_class","species","countrycode","decimallatitude","decimallongitude","row_count_2000","row_count_2001","row_count_2002","row_count_2003","row_count_2004","row_count_2005","row_count_2006","row_count_2007","row_count_2008","row_count_2009","row_count_2010","row_count_2011","row_count_2012","row_count_2013","row_count_2014","row_count_2015","row_count_2016","row_count_2017"
"Aves","","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis luciae","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Tricholestes criniger","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis schuboeae","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Ceyx erithaca","MY","2.941833","113.033667","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis tasymena","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurylaimus ochromalus","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Reptilia","Brookesia superciliaris","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Irena puella","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Reptilia","Phisalixella arctifasciata","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Anthreptes simplex","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Reptilia","Furcifer lateralis","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Chloropsis cyanopogon","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Reptilia","Compsophis laphystius","MG","-21.243867","47.426217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pycnonotus plumosus","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Platypelis pollicaris","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Iole olivacea","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis bicalcaratus","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Lanius tigrinus","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Mantidactylus majori","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Orthotomus sericeus","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis picturatus","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Anthreptes rhodolaemus","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Platypelis tuberifera","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Chalcoparia singalensis","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis liber","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pycnonotus atriceps","MY","2.941833","113.033667","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis guibei","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Hypothymis azurea","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis pulcher","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Meiglyptes tukki","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Blommersia blommersae","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Prionochilus thoracicus","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Blommersia kely","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Macronus ptilosus","MY","2.941833","113.033667","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis depressiceps","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Sasia abnormis","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Anodonthyla moramora","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Celeus brachyurus","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Gephyromantis enki","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Macronus gularis","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis tasymena","MG","-21.2328","47.396083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Malacocincla malaccensis","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Gephyromantis asper","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cyanoderma erythropterum","MY","2.941833","113.033667","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Spinomantis fimbriatus","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Prionochilus xanthopygius","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis luciae","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Stachyris nigricollis","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis pulcher","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pycnonotus erythropthalmos","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Plethodontohyla guentheri","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Amphibia","Mantidactylus betsileanus","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Malacopteron cinereum","MY","2.941833","113.033667","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis marojezensis","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Myiarchus ferox","GY","2.966667","-59.55","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Mantella cowanii","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Sublegatus modestus","GY","3.04","-59.643333","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Gephyromantis plicifer","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Stiphrornis erythrothorax","GQ","3.235","8.624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Plethodontohyla bipunctata","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Alcedo leucogaster","GQ","3.235","8.624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Spinomantis peraccae","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Stiphrornis erythrothorax","GQ","3.271","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Mantidactylus grandidieri","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurillas virens","GQ","3.271","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Guibemantis pulcher","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Campethera nivosa","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Blommersia grandisonae","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Phyllastrephus icterinus","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Plethodontohyla inguinalis","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Hylia prasina","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Guibemantis tornieri","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cyanomitra olivacea","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Mantidactylus mocquardi","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Alethe castanea","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Gephyromantis sculpturatus","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Illadopsis rufipennis","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Boophis andohahela","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Platysteira castanea","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Guibemantis liber","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Stiphrornis erythrothorax","GQ","3.272","8.581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Platypelis tuberifera","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Camaroptera chloronota","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Boophis reticulatus","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Illadopsis cleaveri","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Guibemantis flavobrunneus","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cossyphicula roberti","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Spinomantis bertini","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Elminia albiventris","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Amphibia","Platypelis grandis","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Arizelocichla tephrolaema","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Mantella cowanii","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cinnyris reichenowi","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0"
"Amphibia","Aglyptodactylus madagascariensis","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pogoniulus bilineatus","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Mantidactylus opiparis","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cinnyris chloropygius","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Boophis schuboeae","MG","-21.17045","47.55588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Bleda notatus","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Boophis lilianae","MG","-21.17045","47.60641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Phyllastrephus poensis","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Blommersia grandisonae","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Turdus pelios","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Mantidactylus betsileanus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Onychognathus walleri","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Mantidactylus femoralis","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Lagonosticta nitidula","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Guibemantis depressiceps","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cyanomitra oritis","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Mantella cowanii","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurillas virens","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Amphibia","Spinomantis fimbriatus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cryptospiza reichenovii","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Amphibia","Boophis ankaratra","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pseudalethe poliocephala","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Amphibia","Boophis picturatus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Cyanomitra olivacea","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Spinomantis bertini","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Terpsiphone rufiventer","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Gephyromantis blanci","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Sheppardia bocagei","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Spinomantis peraccae","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Vidua macroura","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Gephyromantis sculpturatus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurillas latirostris","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"Amphibia","Boophis marojezensis","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Estrilda astrild","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"Amphibia","Guibemantis liber","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Platysteira chalybea","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Palleon nasus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Reptilia","Furcifer lateralis","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Ploceus nigricollis","GQ","3.361","8.662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Compsophis boulengeri","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Reptilia","Brookesia thieli","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Reptilia","Calumma gastrotaenia","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"Reptilia","Thamnosophis epistibes","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Lagonosticta nitidula","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Phelsuma lineata","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Aves","Zosterops senegalensis","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Reptilia","Calumma parsonii","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cyanomitra oritis","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Calumma nasutum","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cryptospiza reichenovii","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Thamnosophis lateralis","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cinnyris reichenowi","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Calumma crypticum","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Poliolais lopezi","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Reptilia","Uroplatus phantasticus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cyanomitra olivacea","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Reptilia","Compsophis infralineatus","MG","-21.128717","47.5054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Terpsiphone rufiventer","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Amphibia","Gephyromantis tschenki","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Cossyphicula roberti","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Anodonthyla moramora","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurillas latirostris","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Amphibia","Boophis periegetes","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pseudalethe poliocephala","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Gephyromantis malagasius","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eurillas virens","GQ","3.369","8.665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Boophis lilianae","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Apus affinis","GQ","3.5005","8.5865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Amphibia","Boophis schuboeae","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Lepidocolaptes souleyetii","GY","3.566667","-59.866667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis tornieri","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Icterus icterus","GY","3.566667","-59.866667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amphibia","Spinomantis bertini","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Amphibia","Gephyromantis blanci","MG","-21.12405","47.53985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Phylloscopus trivirgatus","MY","4.5745","115.696","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis flavobrunneus","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Zosterops atricapilla","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis bicalcaratus","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Yuhina everetti","MY","4.5745","115.696","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"Amphibia","Gephyromantis asper","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Rhinomyias gularis","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis pulcher","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Seicercus montis","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Amphibia","Spinomantis aglavei","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pachycephala hypoxantha","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis reticulatus","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Aethopyga temminckii","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis sambirano","MG","-21.115033","47.533833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Rhipidura albicollis","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Reptilia","Zonosaurus madagascariensis","MG","-19.00545","48.46651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0"
"Aves","Collocalia dodgei","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Reptilia","Lygodactylus bivittis","MG","-19.00545","48.46651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0"
"Aves","Culicicapa ceylonensis","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Reptilia","Thamnosophis infrasignatus","MG","-19.00545","48.46651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"Aves","Stachyris nigriceps","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Aves","Pycnonotus flavescens","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Reptilia","Uroplatus phantasticus","MG","-19.00545","48.46651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0"
"Aves","Ianthocincla mitrata","MY","4.5745","115.696","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis flavobrunneus","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Dicaeum monticolum","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Guibemantis pulcher","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Eumyias indigo","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Mantidactylus betsileanus","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Pericrocotus solaris","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis liami","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Phyllergates cuculatus","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis reticulatus","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Hemixos flavala","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Boophis elenae","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"Aves","Dendrocitta cinerascens","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Amphibia","Mantidactylus mocquardi","MG","-18.986086","48.501526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Aves","Urosphena whiteheadi","MY","4.5745","115.696","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
